,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),mean-grad-hist (exit),ema-26 (exit),sma-compare (exit),ema-12 (exit),open (exit),sma-05 (exit),short_kdj (exit),sma-25 (exit),volume (exit),sma-07 (exit),long_jcrosk (exit),high (exit),low (exit),close (exit)
689,XLM/USDT:USDT,2020-11-25 02:30:00+00:00,first_buy,trailing_stop_loss,0.19519,0.1968,0.1983696129595208,0.19449917058724636,0.18672000000000002,1,0.19054000000000001,43618947.0,0,False,0.19799400000000136,0.20078857142857215,0.19243080000000085,-0.97212603,-0.015878054977456677,0,1,0.1968191867251572,0,0.194888500408155,0.19979000000000002,0.19577600000000137,False,0.19468880000000088,22465574.0,0.19494428571428643,1,0.19983,0.19171000000000002,0.19203
690,XLM/USDT:USDT,2020-11-25 05:00:00+00:00,first_buy,trailing_stop_loss,0.18904,0.19147000000000003,0.1924570160527489,0.19315864406803868,0.18330000000000002,1,0.18424000000000001,35467575.0,0,False,0.18977000000000133,0.19152285714285786,0.19674240000000093,3.41987224,0.05585090621725628,1,1,0.19629055993999558,0,0.19482076707148252,0.20219,0.19974200000000136,False,0.19602280000000089,37224033.0,0.19710857142857222,1,0.20341,0.19644,0.19783
691,XLM/USDT:USDT,2020-11-25 11:45:00+00:00,first_buy,trailing_stop_loss,0.21875000000000003,0.2238,0.21529286879986875,0.2086409466779585,0.21676,1,0.22176,32414707.0,0,False,0.22141800000000136,0.22033000000000075,0.20692200000000083,-2.7996474,-0.04571236233993361,0,1,0.21846577945684564,0,0.21345216884630225,0.22617,0.2201020000000014,False,0.21302760000000084,37324019.0,0.2185014285714293,0,0.22661,0.21915,0.221
692,XLM/USDT:USDT,2020-11-25 19:30:00+00:00,first_buy,trailing_stop_loss,0.21535,0.217,0.2189065748494158,0.21869247929461097,0.21153000000000002,1,0.21388000000000001,31043792.0,0,False,0.2177600000000015,0.21887714285714358,0.2204516000000008,-4.89374028,-0.0799377390286481,1,1,0.21180641092294725,1,0.21493223500719255,0.20149000000000003,0.20649000000000148,False,0.21812080000000086,66064746.0,0.20963714285714358,0,0.20696,0.19921000000000003,0.20323000000000002
693,XLM/USDT:USDT,2020-11-25 22:30:00+00:00,first_buy,trailing_stop_loss,0.20165000000000002,0.20276000000000002,0.2040891584126683,0.20853389396392433,0.1942,1,0.19856000000000001,31096410.0,1,False,0.2031120000000015,0.20234000000000077,0.21118880000000081,-3.10384844,-0.05070186662652416,0,1,0.2005397313824586,1,0.20576937728935213,0.20119,0.1971520000000015,False,0.20813440000000083,44373220.0,0.199675714285715,0,0.20167000000000002,0.19,0.19182000000000002
694,XLM/USDT:USDT,2020-11-26 02:15:00+00:00,first_buy,trailing_stop_loss,0.19579000000000002,0.19631,0.19830992051537413,0.2011300873679043,0.19106,1,0.194,29766312.0,0,False,0.19819800000000143,0.19948714285714356,0.19884360000000081,-3.60144568,-0.05868863095667219,0,1,0.19509990177786207,1,0.19890766220207817,0.19311,0.19226000000000143,False,0.1979792000000008,48549368.0,0.19420285714285784,0,0.19332000000000002,0.18511000000000002,0.18630000000000002
695,XLM/USDT:USDT,2020-11-26 03:30:00+00:00,first_buy,trailing_stop_loss,0.17955000000000002,0.18003000000000002,0.1891098705036764,0.19538876389067059,0.16912000000000002,1,0.16928,85079844.0,0,False,0.1840780000000014,0.18716857142857216,0.1959016000000008,-0.51672242,-0.00842531176356878,1,0,0.1843134575795553,1,0.19206597727252278,0.16922,0.1758320000000014,False,0.19325400000000081,64631784.0,0.18062428571428643,0,0.17839000000000002,0.169,0.17478000000000002
696,XLM/USDT:USDT,2020-11-26 07:30:00+00:00,first_buy,trailing_stop_loss,0.17403000000000002,0.17665,0.17727609423440274,0.18169235299743633,0.17013,1,0.17103000000000002,25421021.0,1,False,0.17797400000000135,0.17830571428571498,0.18062720000000076,-4.50218008,-0.07350862238909756,1,1,0.17378181894889191,1,0.17932000085514088,0.16706000000000001,0.17141600000000135,False,0.17791360000000075,67277764.0,0.17430714285714358,0,0.16989,0.15952000000000002,0.16314
687,XLM/USDT:USDT,2020-11-24 13:45:00+00:00,first_buy,trailing_stop_loss,0.15054,0.16783,0.1554261264896262,0.157811212418611,0.15048,0,0.16475,90764786.0,0,False,0.15311600000000136,0.1534700000000007,0.1600372000000008,3.69126821,0.06020333391623518,1,0,0.16566939884700344,0,0.16292667499268443,0.16987000000000002,0.17090400000000136,False,0.1593624000000008,24993372.0,0.16992285714285785,0,0.17333,0.16893000000000002,0.17206000000000002
676,XLM/USDT:USDT,2020-11-22 01:15:00+00:00,first_buy,trailing_stop_loss,0.10726000000000001,0.10897000000000001,0.10839567038653897,0.1067042503529389,0.10450000000000001,1,0.10579000000000001,30049946.0,0,False,0.11025800000000119,0.1099842857142863,0.10612800000000076,-3.089312,-0.050312773459520815,0,1,0.10724731430042139,0,0.10638775921891196,0.10762000000000001,0.1068560000000012,False,0.10625160000000078,59696128.0,0.10864142857142915,0,0.10775000000000001,0.10102000000000001,0.10163000000000001
722,XLM/USDT:USDT,2020-12-20 04:15:00+00:00,first_buy,trailing_stop_loss,0.17796,0.17812000000000003,0.17837874804205744,0.1797939914427933,0.17506000000000002,1,0.17535,12323640.0,1,False,0.17778400000000094,0.1780471428571428,0.17986759999999996,-1.8121862,-0.029587744002057704,1,1,0.1754560530054463,1,0.17648799016689937,0.17438,0.1743340000000011,False,0.17708839999999998,2972569.0,0.17488285714285706,0,0.17524,0.17319,0.17326000000000003
724,XLM/USDT:USDT,2020-12-22 08:00:00+00:00,first_buy,trailing_stop_loss,0.15808000000000003,0.15851,0.1595699038383901,0.16081599438730618,0.157,1,0.15823,3951566.0,0,False,0.15907800000000116,0.15912285714285704,0.1606216000000002,0.09694099,0.001582115893917591,1,1,0.16499425057881734,1,0.16537618785980393,0.16407000000000002,0.16388800000000112,False,0.16619200000000017,9632458.0,0.16488428571428573,0,0.16522,0.16174000000000002,0.16233
749,XLM/USDT:USDT,2021-01-05 19:00:00+00:00,first_buy,trailing_stop_loss,0.19884000000000002,0.19954000000000002,0.1952390418952674,0.1886089854965065,0.1962,1,0.19821000000000003,14730815.0,0,False,0.19733200000000112,0.1970342857142855,0.18720000000000042,-1.03350668,-0.01685757767935981,0,0,0.1953987318364538,0,0.1938583085272602,0.19313000000000002,0.1944400000000011,False,0.19498600000000038,25498750.0,0.19539857142857112,0,0.19885000000000003,0.192,0.19826000000000002
750,XLM/USDT:USDT,2021-01-06 13:45:00+00:00,first_buy,trailing_stop_loss,0.31655000000000005,0.334,0.32017454637014775,0.2946161110035348,0.30455000000000004,1,0.33239,193454822.0,0,False,0.33674800000000105,0.34146142857142825,0.2909768000000005,-1.5303464,-0.024997867527502285,0,1,0.32439077000550964,0,0.29853936204031,0.33238,0.332358000000001,False,0.2944460000000005,156062442.0,0.34374285714285685,0,0.3491,0.32239,0.34758000000000006
751,XLM/USDT:USDT,2021-01-06 14:45:00+00:00,first_buy,trailing_stop_loss,0.32357,0.32868,0.31919126758185407,0.30127245195751884,0.29152,1,0.29708,162425590.0,0,False,0.323364000000001,0.3226628571428568,0.3002004000000005,1.67211848,0.027293742945038803,0,1,0.31630184180003035,0,0.30120856662733225,0.29710000000000003,0.316968000000001,False,0.3022236000000005,138139960.0,0.3191114285714282,0,0.3055,0.29,0.30041
752,XLM/USDT:USDT,2021-01-06 19:45:00+00:00,first_buy,trailing_stop_loss,0.3035,0.30494000000000004,0.30626385636757053,0.3075691951236384,0.298,0,0.29815,21371585.0,1,False,0.29939800000000105,0.3012085714285711,0.3146840000000004,-5.51044715,-0.09003043089608952,1,1,0.30283249384948274,0,0.30582036585522077,0.29827000000000004,0.29835600000000106,False,0.3127468000000004,54500470.0,0.2967014285714283,0,0.30354000000000003,0.2837,0.28396000000000005
753,XLM/USDT:USDT,2021-01-06 22:00:00+00:00,first_buy,trailing_stop_loss,0.3111,0.31228,0.3065826704290257,0.3061097426472717,0.30315000000000003,1,0.30679,36141119.0,0,False,0.3148760000000011,0.3094785714285711,0.3084204000000005,4.07171855,0.06659647730557945,0,0,0.32545973848909115,0,0.31695856926705934,0.34992,0.3342560000000011,False,0.3106932000000005,54350998.0,0.3292171428571426,0,0.35058,0.33316,0.34295000000000003
754,XLM/USDT:USDT,2021-01-07 02:15:00+00:00,first_buy,trailing_stop_loss,0.37409000000000003,0.37483000000000005,0.36118440966589294,0.34364078098978235,0.35377000000000003,1,0.35501000000000005,64013137.0,0,False,0.3775220000000011,0.37808714285714246,0.3351036000000005,1.0788614,0.017637310898963678,0,1,0.368103308665499,0,0.35463337314223575,0.38358000000000003,0.372890000000001,False,0.3531428000000006,36913893.0,0.36895857142857114,0,0.38449000000000005,0.37122000000000005,0.37433000000000005
755,XLM/USDT:USDT,2021-01-07 06:15:00+00:00,first_buy,trailing_stop_loss,0.3629,0.36675,0.364046168862815,0.3587057264014933,0.35902,1,0.36164,13761885.0,1,False,0.3632060000000009,0.3627428571428569,0.36661600000000066,-1.99126109,-0.03253050840382257,0,1,0.36267395378122014,0,0.3599419442324837,0.36154000000000003,0.36298600000000103,False,0.36541480000000065,27268201.0,0.36206428571428556,1,0.36175,0.3513,0.35678000000000004
756,XLM/USDT:USDT,2021-01-07 08:15:00+00:00,first_buy,trailing_stop_loss,0.35137,0.36,0.35959614442324045,0.358782873999043,0.35134000000000004,1,0.35225,27742342.0,0,False,0.357494000000001,0.35978999999999983,0.3631320000000007,-3.43400658,-0.05595400739571474,1,1,0.35056774062851587,1,0.3536671427459333,0.34932,0.345778000000001,False,0.35695520000000064,22342297.0,0.3484142857142855,0,0.34957000000000005,0.339,0.34433
757,XLM/USDT:USDT,2021-01-07 10:45:00+00:00,first_buy,trailing_stop_loss,0.33127,0.33753000000000005,0.3447253054204167,0.35029827738848873,0.3265,1,0.32887000000000005,37929098.0,0,False,0.34004800000000096,0.34129857142857123,0.35436440000000063,-0.59245278,-0.009675407297640331,1,1,0.3410937199711218,1,0.34813692350785996,0.32888,0.33498400000000095,False,0.35268720000000064,48894119.0,0.33798571428571406,0,0.33519000000000004,0.32,0.32112
748,XLM/USDT:USDT,2021-01-05 03:15:00+00:00,first_buy,trailing_stop_loss,0.15598,0.15722000000000003,0.15803127607757306,0.158204656320634,0.15544000000000002,0,0.15662,5905696.0,0,False,0.15655400000000103,0.15682714285714264,0.15999000000000024,15.43803712,0.25179717119867473,1,0,0.18971962889755742,0,0.18141427729905235,0.20669,0.19841400000000106,False,0.17939320000000034,118723470.0,0.19340999999999978,1,0.21050000000000002,0.202,0.20356000000000002
758,XLM/USDT:USDT,2021-01-07 12:15:00+00:00,first_buy,trailing_stop_loss,0.33242000000000005,0.34455,0.33918622488188344,0.3449878402871693,0.3322,0,0.33654,30289516.0,0,False,0.338794000000001,0.3348514285714283,0.34786560000000066,0.586586,0.009567018926698024,0,1,0.3434388808980504,0,0.34383861603136706,0.34537,0.34954800000000097,False,0.3410884000000006,17959111.0,0.3456128571428569,0,0.34884000000000004,0.34215,0.34834000000000004
760,XLM/USDT:USDT,2021-01-07 18:30:00+00:00,first_buy,trailing_stop_loss,0.32694,0.32711,0.3336499344430117,0.33757099351903763,0.31196,1,0.32089,56916260.0,0,False,0.3312060000000009,0.3324028571428569,0.33829680000000073,-0.96023913,-0.01565051756694273,1,0,0.32084184482966754,1,0.329423723392388,0.3054,0.3092620000000009,False,0.33427840000000075,41600537.0,0.31504428571428555,0,0.31568,0.30160000000000003,0.31529
761,XLM/USDT:USDT,2021-01-07 23:00:00+00:00,first_buy,trailing_stop_loss,0.31562,0.31774,0.3202498257093552,0.3242144917884671,0.30872000000000005,1,0.31016000000000005,17316896.0,0,False,0.3183460000000009,0.32104999999999995,0.3227656000000008,-1.24939586,-0.02043073486594346,1,1,0.31468482480546717,0,0.31889797441128,0.31382000000000004,0.3147580000000009,False,0.31773760000000073,19461081.0,0.3132257142857142,1,0.31515000000000004,0.30509000000000003,0.30567
762,XLM/USDT:USDT,2021-01-08 02:15:00+00:00,first_buy,trailing_stop_loss,0.29842,0.2995,0.3046903889912961,0.31200196104693945,0.29323000000000005,1,0.29336,11066151.0,0,False,0.2975440000000009,0.3010357142857143,0.31360840000000073,-4.24207091,-0.06911887539785003,1,0,0.29189770948903737,1,0.30381208765728945,0.26303000000000004,0.2817860000000009,False,0.3079764000000007,57777935.0,0.2863071428571428,0,0.27857000000000004,0.26083,0.27571
763,XLM/USDT:USDT,2021-01-08 10:00:00+00:00,first_buy,trailing_stop_loss,0.31625000000000003,0.32419000000000003,0.31376164010482527,0.3074961538164806,0.31468,1,0.32213,16311454.0,0,False,0.3170440000000011,0.3184414285714286,0.3016028000000008,-3.8123842,-0.06219209725151209,0,1,0.31313720590460703,0,0.310931591575207,0.31043000000000004,0.311166000000001,False,0.31292320000000085,12254008.0,0.31366714285714287,0,0.31376000000000004,0.30825,0.30834
764,XLM/USDT:USDT,2021-01-08 15:15:00+00:00,first_buy,trailing_stop_loss,0.30179,0.30403,0.3045604349561212,0.306679682633627,0.29319,1,0.29623000000000005,13791213.0,0,False,0.30261000000000093,0.30437714285714296,0.3100344000000008,-2.24328469,-0.036545698786361464,1,1,0.2978038966851149,1,0.3007803263607955,0.2964,0.296736000000001,False,0.30091680000000076,12836201.0,0.29797857142857137,0,0.2985,0.29051000000000005,0.29223000000000005
765,XLM/USDT:USDT,2021-01-08 18:30:00+00:00,first_buy,trailing_stop_loss,0.29232,0.29365,0.2963294510412511,0.29984993181555136,0.28437,1,0.28822000000000003,20237331.0,0,False,0.294548000000001,0.2957471428571428,0.3000312000000007,-2.47940572,-0.04053718122831993,1,1,0.28730150512359937,1,0.29253611578229777,0.28137,0.28390000000000093,False,0.2927448000000007,20062135.0,0.28555571428571414,0,0.28438,0.27768000000000004,0.27792
766,XLM/USDT:USDT,2021-01-09 10:15:00+00:00,first_buy,trailing_stop_loss,0.29274,0.29305000000000003,0.29130229198832525,0.29092012478190754,0.28801000000000004,1,0.29023000000000004,10665128.0,0,False,0.2927660000000011,0.2926585714285715,0.28986880000000065,1.32287926,0.021573803547673857,0,0,0.3016738661404373,0,0.2998150800174022,0.30149000000000004,0.3014460000000011,False,0.3002196000000007,15490881.0,0.30098142857142884,0,0.30705000000000005,0.30131,0.30331
767,XLM/USDT:USDT,2021-01-09 17:45:00+00:00,first_buy,trailing_stop_loss,0.30248,0.30308,0.30117320871685666,0.29999637162318626,0.30008,0,0.30160000000000003,6373766.0,0,False,0.3009560000000011,0.3009314285714289,0.3007192000000007,1.34986068,0.022026317460516205,0,1,0.31597659678275253,0,0.31194570563706076,0.31645,0.3171040000000012,False,0.3107924000000006,5341014.0,0.3183700000000002,0,0.3168,0.31145,0.3123
768,XLM/USDT:USDT,2021-01-10 10:00:00+00:00,first_buy,trailing_stop_loss,0.31781000000000004,0.31819000000000003,0.31735144696978357,0.3170015409317299,0.31314000000000003,1,0.3141,5218742.0,1,False,0.317474000000001,0.3169357142857146,0.31701920000000067,-4.21917405,-0.06885787271885198,0,1,0.31019497223467885,1,0.31317341528392545,0.30461000000000005,0.30529800000000107,False,0.31560560000000065,15376360.0,0.3083471428571432,0,0.30645,0.30110000000000003,0.30241
759,XLM/USDT:USDT,2021-01-07 17:30:00+00:00,first_buy,trailing_stop_loss,0.33516,0.34104,0.33925406445098405,0.34091468192448227,0.33399,0,0.341,10805653.0,0,False,0.3380120000000009,0.3375528571428569,0.33953400000000067,-5.0785344,-0.08270023503871282,0,1,0.3359699225235593,1,0.3389054730005606,0.33208000000000004,0.33406800000000086,False,0.3389228000000007,20115251.0,0.33548571428571405,1,0.33219000000000004,0.32357,0.32694
723,XLM/USDT:USDT,2020-12-21 10:15:00+00:00,first_buy,trailing_stop_loss,0.17172,0.17237000000000002,0.17427220363111837,0.175748990197959,0.16968000000000003,1,0.17088,8924527.0,1,False,0.17271000000000108,0.1734742857142856,0.17651440000000002,-4.86863864,-0.07928904665236657,1,1,0.1631984781818015,1,0.16454838659304222,0.16048,0.1610440000000012,False,0.16522240000000013,4073810.0,0.16234285714285696,0,0.16131,0.15925,0.15942
747,XLM/USDT:USDT,2021-01-04 10:00:00+00:00,first_buy,trailing_stop_loss,0.13488,0.13665000000000002,0.14004671276728783,0.14206092664483988,0.13298000000000001,1,0.13620000000000002,17614540.0,0,False,0.13761000000000106,0.13815285714285694,0.14469120000000024,5.2765245,0.08601142597764963,1,0,0.13991334049306847,0,0.13864852123179766,0.14085,0.1429720000000011,False,0.13603080000000023,44266629.0,0.14130714285714263,0,0.15,0.14065000000000003,0.14876
745,XLM/USDT:USDT,2021-01-02 16:45:00+00:00,first_buy,trailing_stop_loss,0.12852000000000002,0.12869,0.12945996740641616,0.13013172998429248,0.12713000000000002,1,0.12725,10102825.0,0,False,0.12881600000000118,0.12915142857142833,0.13030800000000023,8.23885019,0.1341712439106583,1,1,0.14910793683067547,0,0.14628574438718667,0.15112,0.1511540000000011,False,0.14632000000000023,31822145.0,0.15038285714285696,0,0.15293,0.14731000000000002,0.14822000000000002
725,XLM/USDT:USDT,2020-12-23 03:00:00+00:00,first_buy,trailing_stop_loss,0.1567,0.1567,0.15793002467878334,0.15970173658027817,0.15552000000000002,0,0.15572000000000003,2895335.0,0,False,0.1563400000000011,0.15710285714285713,0.15943720000000022,-3.27503799,-0.053458581487862936,1,1,0.15430594691999414,1,0.15673218667429364,0.15052000000000001,0.15265400000000104,False,0.15727800000000022,16343004.0,0.15378857142857139,0,0.15084,0.14852,0.149
726,XLM/USDT:USDT,2020-12-23 09:45:00+00:00,first_buy,trailing_stop_loss,0.14207,0.14525000000000002,0.14651122967490424,0.14938931796416927,0.14174,1,0.1443,20491848.0,0,False,0.14499200000000106,0.1458557142857142,0.14945640000000018,-3.8164915,-0.06215192594574609,1,1,0.14461381652148989,1,0.14763894142483103,0.14372000000000001,0.1431940000000011,False,0.14720920000000018,29400571.0,0.14342714285714278,1,0.14407,0.13789,0.13949
727,XLM/USDT:USDT,2020-12-23 11:00:00+00:00,first_buy,trailing_stop_loss,0.13949,0.13963,0.14314399859510682,0.14670716798595465,0.13456,1,0.13506,40312942.0,0,False,0.14134600000000108,0.14186285714285707,0.1464320000000002,3.48760076,0.056825366414407504,1,1,0.1443478950059746,0,0.14451050631054144,0.14525000000000002,0.14708000000000107,False,0.14283000000000023,18252575.0,0.14710142857142855,0,0.1464,0.14336000000000002,0.14450000000000002
728,XLM/USDT:USDT,2020-12-23 15:15:00+00:00,first_buy,trailing_stop_loss,0.14592000000000002,0.14599,0.14458881449467717,0.14458078599045848,0.14346,1,0.14506000000000002,7749936.0,0,False,0.1446720000000011,0.14500714285714286,0.14243760000000022,-3.99840704,-0.06526084367268234,0,1,0.14041137986532476,1,0.1414176084896353,0.13872,0.14006000000000113,False,0.14148520000000023,11660079.0,0.1401742857142857,0,0.13939000000000001,0.13685,0.13722
729,XLM/USDT:USDT,2020-12-23 21:00:00+00:00,first_buy,trailing_stop_loss,0.13721,0.13757,0.13953885988604403,0.1409229708237364,0.13357000000000002,1,0.13474,33328833.0,0,False,0.1384560000000011,0.13937999999999998,0.14109440000000023,-4.5862999,-0.07470111490883005,1,1,0.13508220116913172,1,0.13818003680186894,0.12964,0.1315260000000011,False,0.13881280000000024,20770087.0,0.13336714285714285,0,0.13124000000000002,0.12742,0.12831
