,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,sma-25 (exit),sma-05 (exit),short-small-rl (exit),long_jcrosk (exit),sma-07 (exit),volume (exit),open (exit),short-large-rl (exit),short_kdj (exit),long-bid-rl (exit),close (exit),short-bid-rl (exit),ema-12 (exit),long-large-rl (exit),ema-26 (exit),long-small-rl (exit),high (exit),sma-compare (exit),mean-grad-hist (exit),low (exit)
334,BNB/USDT:USDT,2022-02-20 06:15:00+00:00,first_buy,trailing_stop_loss,381.71,382.66,386.00358833294575,389.74803874411134,377.57,1,379.46,34738.37,0,False,383.93199999999433,384.37142857142635,390.9923999999986,2.1538344,0.03543988031154004,1,go_long,go_long,go_long,go_long,go_long,go_long,2022-04-25 06:45:00+00:00,393.4051999999984,391.44399999999325,go_long,0,392.4128571428547,10217.03,391.52,go_long,False,go_long,390.59,go_long,394.1847192948016,go_long,392.8214746819347,go_long,391.93,1,1,390.03
309,BNB/USDT:USDT,2021-01-11 03:45:00+00:00,first_buy,trailing_stop_loss,39.61,39.636,40.46799534957028,41.20722923536581,36.8,1,37.925,296370.51,0,False,39.919599999999946,40.21414285714308,41.53164000000028,40.77440039,0.6671170498045214,1,go_long,go_long,go_long,go_long,go_long,go_long,2021-02-07 16:15:00+00:00,69.23236000000027,66.66460000000001,go_long,1,67.20414285714305,169631.46,66.551,go_long,False,go_long,65.2,go_long,68.76178050081539,go_long,67.77740602615924,go_long,67.08,1,1,65.2
210,DYDX/USDT:USDT,2024-02-24 08:45:00+00:00,first_buy,trailing_stop_loss,3.742,3.765,3.615891644982877,3.5157538782983724,3.683,1,3.715,3001952.5,0,False,3.708000000000009,3.665571428571554,3.494519999999963,-10.04101091,-0.16360015543056936,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-03-05 19:45:00+00:00,3.8359199999999603,3.7638000000000047,do_nothing,0,3.7910000000001256,3604978.9,3.745,go_long,False,go_long,3.637,go_long,3.827639130437238,go_long,3.787383775254375,go_long,3.755,1,1,3.581
254,LPT/USDT:USDT,2022-12-28 16:15:00+00:00,first_buy,trailing_stop_loss,4.7219999999999995,4.74,4.763309318038003,4.783896873595833,4.671,1,4.725,139128.0,0,False,4.752599999999873,4.769714285714023,4.777199999999811,8.2670506,0.13546686822676152,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-01-18 23:30:00+00:00,5.560479999999817,5.4439999999998765,do_nothing,0,5.44328571428545,11638.2,5.435,go_long,False,go_long,5.439,go_long,5.573855928677964,go_long,5.481307539813668,go_long,5.448,0,0,5.417
343,BNB/USDT:USDT,2022-11-08 17:00:00+00:00,first_buy,trailing_stop_loss,388.02,388.5,350.38892507194583,339.1268747094669,373.3,0,375.95,386410.44,0,False,367.0739999999927,354.3342857142821,333.07079999999803,-15.98482268,-0.26549621306018945,0,go_long,go_long,go_long,go_long,go_long,go_long,2022-12-13 03:30:00+00:00,274.98599999999794,271.8259999999944,go_long,0,272.03285714285425,20764.05,272.26,go_long,False,go_long,271.75,go_long,274.2412173182387,go_long,273.12413119392,go_long,272.81,1,0,271.56
211,DYDX/USDT:USDT,2024-03-05 20:00:00+00:00,first_buy,trailing_stop_loss,3.637,3.653,3.717324732907548,3.79092512077522,3.08,1,3.332,8672465.5,0,False,3.659800000000005,3.711857142857269,3.81191999999996,-6.99349538,-0.11388769318628998,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-03-19 07:15:00+00:00,3.1795599999999578,3.123400000000012,do_nothing,0,3.1305714285715625,1762693.9,3.14,go_long,False,go_long,3.049,go_long,3.1867826951117486,go_long,3.1425679347945983,go_long,3.143,1,1,3.037
212,DYDX/USDT:USDT,2024-03-19 07:30:00+00:00,first_buy,trailing_stop_loss,3.049,3.13,3.140480560210814,3.1825024954738415,3.007,0,3.129,2075747.6,0,False,3.115200000000012,3.130142857142991,3.175479999999958,-6.20298303,-0.10107498831743966,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-04-05 05:15:00+00:00,2.9369199999999607,2.8962000000000194,do_nothing,0,2.903571428571559,329482.4,2.8970000000000002,go_long,False,go_long,2.88,go_long,2.9331215929819927,go_long,2.907588541258999,go_long,2.904,1,1,2.879
263,LPT/USDT:USDT,2023-06-05 16:15:00+00:00,first_buy,trailing_stop_loss,4.628,4.699,4.854287818726833,4.9255834588155,4.1,1,4.598,380539.7,0,False,4.777999999999838,4.839142857142619,4.955359999999814,-4.73820275,-0.07738637658594105,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-08 19:15:00+00:00,4.341799999999817,4.31579999999986,do_nothing,0,4.316714285714044,16749.6,4.323,go_long,False,go_long,4.309,go_long,4.337451719832596,go_long,4.325020367638785,go_long,4.327,1,1,4.308
262,LPT/USDT:USDT,2023-05-08 18:00:00+00:00,first_buy,trailing_stop_loss,4.787,4.813,4.8444306875739205,4.882161183392653,4.7059999999999995,1,4.713,45445.1,1,False,4.8063999999998455,4.826142857142602,4.906839999999817,-1.87298196,-0.03051984812994795,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-06-05 16:00:00+00:00,4.972239999999814,4.856999999999839,do_nothing,0,4.8949999999997615,91832.7,4.8629999999999995,go_long,False,go_long,4.628,go_long,4.95179013552074,go_long,4.900885603949894,go_long,4.865,1,1,4.628
197,DYDX/USDT:USDT,2023-07-05 10:45:00+00:00,first_buy,trailing_stop_loss,1.94,1.9420000000000002,1.937271060358753,1.947095751381876,1.8290000000000002,1,1.889,8864779.5,0,False,1.928799999999999,1.933142857142996,1.9529599999999463,1.74132482,0.028422923402630477,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-08-01 15:30:00+00:00,2.0123999999999427,1.9854000000000043,do_nothing,0,1.986857142857284,773418.4,1.978,go_long,False,go_long,1.979,go_long,2.009667198384341,go_long,1.9952906223135067,go_long,1.982,1,0,1.972
261,LPT/USDT:USDT,2023-04-19 08:15:00+00:00,first_buy,trailing_stop_loss,6.478,6.48,6.4709185806542955,6.515241834156942,6.123,1,6.222,152764.0,1,False,6.434999999999856,6.45228571428546,6.535679999999828,-14.81829548,-0.2427773074477658,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-05-08 17:45:00+00:00,4.9163999999998165,4.8379999999998455,do_nothing,0,4.846857142856889,58386.0,4.833,go_long,False,go_long,4.787,go_long,4.895694078064065,go_long,4.868327176223724,go_long,4.838,1,1,4.755
351,BNB/USDT:USDT,2024-03-13 09:00:00+00:00,first_buy,trailing_stop_loss,575.34,579.0,561.6761107744534,552.7114532982098,573.7,0,575.23,86869.99,0,False,569.3439999999898,567.0271428571376,548.8863999999942,-4.42257741,-0.07680682945516142,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-04-13 19:45:00+00:00,585.2383999999926,577.9979999999903,go_long,0,578.6571428571355,14321.11,576.58,go_long,False,go_long,573.92,go_long,583.6852978228395,go_long,579.7907266319372,go_long,578.66,1,1,573.71
339,BNB/USDT:USDT,2022-06-13 01:00:00+00:00,first_buy,trailing_stop_loss,250.41,251.88,255.21276517791182,258.1965671345759,245.58,1,246.11,117508.22,1,False,252.42599999999294,253.8857142857107,259.5971999999984,-9.2764312,-0.15689400464501027,1,go_long,go_long,go_long,go_long,go_long,go_long,2022-06-30 09:15:00+00:00,214.80199999999834,208.98599999999337,go_long,0,209.60714285713928,65771.63,209.06,go_long,False,go_long,207.54,go_long,213.65111387410755,go_long,211.02806159444086,go_long,209.39,1,1,206.56
338,BNB/USDT:USDT,2022-05-28 17:30:00+00:00,first_buy,trailing_stop_loss,307.61,307.71,306.48730135958147,305.2504519343799,304.5,1,305.53,64460.05,0,False,307.2459999999934,307.2657142857116,305.06519999999836,-11.1596098,-0.18248643584530444,0,go_long,go_long,go_long,go_long,go_long,go_long,2022-06-13 00:45:00+00:00,260.3319999999984,254.4659999999929,go_long,0,255.761428571425,51744.54,256.32,go_long,False,go_long,250.41,go_long,259.163492505342,go_long,256.8678133920776,go_long,257.76,1,1,250.01
316,BNB/USDT:USDT,2021-04-10 02:30:00+00:00,first_buy,trailing_stop_loss,482.009,485.239,468.0725685970537,458.35610886679973,478.0,0,483.537,133732.73,0,False,476.66659999999877,474.03399999999925,454.1955199999993,-2.06710808,-0.035587059418346154,0,go_long,go_long,go_long,go_long,go_long,go_long,2021-04-22 21:00:00+00:00,550.4515999999991,517.4445999999997,go_long,0,520.5087142857138,261988.63,515.0,go_long,False,go_long,504.835,go_long,541.8931589901063,go_long,527.7521093655239,go_long,516.347,1,1,500.6
196,DYDX/USDT:USDT,2023-06-06 01:30:00+00:00,first_buy,trailing_stop_loss,1.9380000000000002,1.949,1.9728024106111997,2.009272618795021,1.915,1,1.9180000000000001,2517636.7,0,False,1.9534000000000034,1.9650000000001389,1.9961999999999451,-3.13521012,-0.05105761023014544,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-05 10:30:00+00:00,1.9559199999999461,1.940399999999999,do_nothing,0,1.9408571428572816,602804.7,1.939,go_long,False,go_long,1.94,go_long,1.9517434114924261,go_long,1.9460476167876173,go_long,1.948,1,1,1.931
200,DYDX/USDT:USDT,2023-09-09 01:30:00+00:00,first_buy,trailing_stop_loss,1.97,1.97,1.9724230849550541,1.976024433753168,1.952,1,1.9609999999999999,927589.0,0,False,1.9677999999999964,1.9708571428572814,1.9776799999999426,-5.8170865,-0.09498155089591956,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-10-17 13:45:00+00:00,1.844759999999942,1.8223999999999934,do_nothing,0,1.8261428571429863,1254297.6,1.82,go_long,False,go_long,1.8170000000000002,go_long,1.8418025726076295,go_long,1.830989817652668,go_long,1.8210000000000002,1,1,1.807
357,XRP/USDT:USDT,2020-01-06 15:00:00+00:00,first_buy,trailing_stop_loss,0.21380000000000002,0.2152,0.21321307912187723,0.2115511396011396,0.2132,0,0.2132,1376893.1,0,False,0.21300000000000002,0.21360000000000004,0.21264399999999997,16.56734967,0.2698310347631384,0,go_short,do_nothing,go_long,go_long,go_long,go_long,2020-02-15 17:45:00+00:00,0.32965599999999995,0.31398000000000115,do_nothing,0,0.3169142857142858,22680136.6,0.3158,go_long,False,go_long,0.30920000000000003,go_long,0.32679779012104593,go_long,0.3208674794695605,go_short,0.3165,1,1,0.3009
260,LPT/USDT:USDT,2023-03-23 16:00:00+00:00,first_buy,trailing_stop_loss,7.077,7.147,6.886105811659243,6.782662645240176,7.077,0,7.089,114126.8,1,False,6.98979999999988,6.918999999999749,6.747799999999816,-8.20229044,-0.13438672784557917,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-04-19 08:00:00+00:00,6.550999999999828,6.486999999999855,do_nothing,0,6.493999999999746,7964.1,6.492,go_long,False,go_long,6.477,go_long,6.538701180889498,go_long,6.516176504409621,go_long,6.492,1,1,6.473
313,BNB/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,trailing_stop_loss,256.002,256.913,255.41709089109236,253.43300612035677,249.0,1,252.659,156860.92,0,False,255.3318,256.1361428571427,252.58528000000035,-4.47115944,-0.07366374872935307,0,go_long,go_long,go_long,go_long,go_long,go_long,2021-03-16 01:00:00+00:00,256.07667999999995,252.14239999999904,go_long,0,253.31242857142848,151548.73,251.349,go_long,False,go_long,247.107,go_long,255.0911269173885,go_long,253.5977255335506,go_long,251.758,1,1,246.319
213,DYDX/USDT:USDT,2024-04-05 05:30:00+00:00,first_buy,trailing_stop_loss,2.88,2.8810000000000002,2.9028826118345377,2.9289644379462896,2.849,0,2.877,1156451.6,0,False,2.887200000000019,2.897857142857273,2.933119999999961,-17.17920682,-0.28015639834970285,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-04-12 18:30:00+00:00,2.8159599999999587,2.608200000000018,do_nothing,0,2.674142857142988,1111615.8,2.62,go_long,False,go_long,2.576,go_long,2.7929194244022026,go_long,2.7127603529886475,go_long,2.62,1,1,2.55
352,BNB/USDT:USDT,2024-04-13 20:00:00+00:00,first_buy,trailing_stop_loss,573.93,574.14,574.3521533039469,580.7782387248515,532.2,1,544.44,318931.02,0,False,570.7999999999904,573.7028571428498,583.2863999999927,8.88259167,0.1481708970693482,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-06-11 06:45:00+00:00,622.1427999999906,617.7779999999909,go_long,1,618.0671428571362,12930.51,617.99,go_long,False,go_long,615.54,go_long,621.98646066424,go_long,619.4754870704211,go_long,618.25,1,1,615.23
299,BNB/USDT:USDT,2020-03-13 02:15:00+00:00,first_buy,trailing_stop_loss,7.707,7.733,8.84839866596204,9.877985226940732,6.335,1,6.371,240398.49,0,False,8.17959999999997,8.497285714285715,10.218720000000001,49.66149095,0.8090430508578544,1,go_long,go_long,go_long,go_long,go_long,go_long,2020-03-29 20:15:00+00:00,11.753800000000007,11.547799999999967,go_long,0,11.602285714285731,25756.19,11.419,go_long,False,go_long,11.458,go_long,11.714307411407049,go_long,11.630674642577013,go_long,11.498,1,1,11.384
345,BNB/USDT:USDT,2023-02-13 15:00:00+00:00,first_buy,trailing_stop_loss,290.83,292.49,291.37877933412426,294.1703032526859,286.44,0,291.91,232482.08,0,False,290.21199999999254,290.62571428570993,291.83799999999735,5.22873224,0.08521068514706476,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-06-05 15:00:00+00:00,300.4867999999951,299.8239999999926,go_long,0,299.8528571428489,9550.58,299.85,go_long,False,go_long,300.1,go_long,300.4845612493876,go_long,300.1171835806575,go_long,300.34,1,1,299.84
300,BNB/USDT:USDT,2020-03-29 20:30:00+00:00,first_buy,trailing_stop_loss,11.448,11.467,11.58734008218055,11.687247603154674,11.325,1,11.349,30625.47,1,False,11.471599999999967,11.54228571428573,11.734680000000008,25.16253802,0.41010256266180856,1,go_long,go_long,go_long,go_long,go_long,go_long,2020-05-10 00:15:00+00:00,17.025240000000018,16.818400000000025,go_long,0,16.85014285714289,70768.25,16.763,go_long,False,go_long,16.5,go_long,16.985919015540688,go_long,16.887551931670945,go_long,16.795,1,1,16.5
346,BNB/USDT:USDT,2023-06-05 15:15:00+00:00,first_buy,trailing_stop_loss,300.1,300.28,298.7991553374794,299.82274189758107,282.56,1,291.55,581234.82,0,False,298.1919999999926,298.6499999999918,300.0979999999951,-13.79375457,-0.22506920474973,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-08-17 21:30:00+00:00,225.62239999999514,224.3859999999915,go_long,0,224.88285714284913,22617.27,222.85,go_long,False,go_long,223.13,go_long,226.08532555147437,go_long,225.02485184168287,go_long,223.97,1,1,222.45
301,BNB/USDT:USDT,2020-05-10 00:30:00+00:00,first_buy,trailing_stop_loss,16.5,16.5,16.54762086526003,16.814962051426562,13.63,1,14.678,428674.16,0,False,16.368000000000023,16.522285714285747,16.925480000000018,3.16970922,0.051731231852003415,1,go_long,go_long,go_long,go_long,go_long,go_long,2020-06-15 05:45:00+00:00,16.361600000000042,16.17899999999998,go_long,0,16.189,9920.05,16.182,go_long,False,go_long,16.11,go_long,16.327133009603564,go_long,16.22447470090693,go_long,16.194,1,1,16.076
327,BNB/USDT:USDT,2021-09-07 15:00:00+00:00,first_buy,trailing_stop_loss,451.22,452.13,454.0427366287408,465.54513546537675,392.0,1,395.27,463923.23,0,False,446.29400000000004,453.63714285714104,466.4311999999993,-7.91984283,-0.13344348418550864,1,go_long,go_long,go_long,go_long,go_long,go_long,2021-09-21 21:15:00+00:00,359.6271999999997,349.58199999999965,go_long,0,352.04428571428446,49313.0,347.38,go_long,False,go_long,345.05,go_long,358.1519689009396,go_long,353.47334130001667,go_long,349.05,1,1,344.78
304,BNB/USDT:USDT,2020-09-03 12:30:00+00:00,first_buy,trailing_stop_loss,23.471,23.641,23.926203294389158,24.286047904919467,21.785,1,22.267,371878.04,1,False,23.613800000000015,23.817428571428486,24.395120000000084,14.01137428,0.2285873821120844,1,go_long,go_long,go_long,go_long,go_long,go_long,2020-09-16 00:00:00+00:00,27.517440000000114,27.06219999999996,go_long,0,27.206285714285645,29873.67,26.991,go_long,False,go_long,27.086,go_long,27.538450667632564,go_long,27.276228674807,go_long,27.167,1,1,26.983
3920,ARK/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,trailing_stop_loss,0.9491,0.9497000000000001,0.9493742746978334,0.9687423023388497,0.6335000000000001,1,0.8091,6705211.0,0,False,0.9304200000000087,0.9460999999999979,0.9795639999999989,-7.0742605,-0.11640425458831884,1,go_long,go_short,go_long,go_long,go_long,go_long,2024-01-22 15:15:00+00:00,0.7372680000000004,0.7304400000000101,go_short,0,0.7326999999999971,183677.0,0.7298,go_long,False,go_long,0.725,go_long,0.7377733558306213,go_long,0.7343554079649731,go_long,0.7313000000000001,1,1,0.722
249,LPT/USDT:USDT,2022-09-13 22:15:00+00:00,first_buy,trailing_stop_loss,9.957,9.965,9.964210345196582,10.051587737128477,9.757,1,9.796,25480.0,0,False,9.928799999999885,9.954571428571224,10.024359999999838,-8.50923836,-0.13996393561522183,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-10-13 07:00:00+00:00,8.648319999999838,8.539599999999897,do_nothing,0,8.563571428571223,10914.3,8.459,go_long,False,go_long,8.487,go_long,8.643447951855153,go_long,8.578182942192614,go_long,8.5,1,1,8.444
4027,ATOM/USDT:USDT,2023-12-29 22:30:00+00:00,first_buy,trailing_stop_loss,10.852,10.871,10.927996890515306,10.999845487935488,10.706,1,10.859,588050.5,0,False,10.896199999999777,10.919428571428195,10.946760000000445,-10.19509221,-0.16603467446388412,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-01-22 15:15:00+00:00,9.38528000000044,9.333999999999788,go_long,0,9.351999999999649,397752.72,9.305,go_long,False,go_long,9.252,go_long,9.398201970308003,go_long,9.35449755819976,go_long,9.315,1,1,9.234
4026,ATOM/USDT:USDT,2023-12-11 02:15:00+00:00,first_buy,trailing_stop_loss,10.544,10.546,10.430510618115376,10.481259168910734,9.242,1,9.727,2402400.95,1,False,10.357799999999767,10.423999999999626,10.533080000000457,5.28553961,0.08620141981538376,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-12-29 22:15:00+00:00,10.954840000000445,10.926399999999777,go_long,0,10.928571428571052,110425.11,10.901,go_long,False,go_long,10.853,go_long,11.011113126970328,go_long,10.940541779699908,go_long,10.903,1,1,10.850999999999999
4025,ATOM/USDT:USDT,2023-11-10 00:30:00+00:00,first_buy,trailing_stop_loss,9.182,9.259,8.966252170713663,8.842306356574184,9.133,0,9.25,504054.04,0,False,9.08599999999976,9.020857142856741,8.76272000000045,1.88904718,0.03076851371300155,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-12-11 02:00:00+00:00,10.562520000000456,10.521399999999769,go_long,0,10.549285714285341,146866.26,10.537,go_long,False,go_long,10.543,go_long,10.541599902423593,go_long,10.558421639590899,go_long,10.571,1,1,10.525
17,STMX/USDT:USDT,2021-07-30 04:45:00+00:00,first_buy,trailing_stop_loss,0.022930000000000002,0.023430000000000003,0.022060882448413862,0.021513835235112782,0.02287,0,0.023010000000000003,69792789.0,0,False,0.022562000000000016,0.022381428571428167,0.021283999999999855,11.21105613,0.1825726358859316,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2021-08-12 14:15:00+00:00,0.029053199999999828,0.028670000000000122,do_nothing,0,0.028639999999999617,10958888.0,0.028560000000000002,go_long,False,go_long,0.02834,go_long,0.028963002303013907,go_long,0.028742796073809748,go_long,0.02858,0,1,0.028280000000000003
4023,ATOM/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,trailing_stop_loss,7.879,7.884,7.846509731758772,7.935616356054566,6.991,1,7.103,1861687.83,0,False,7.76679999999985,7.8355714285710585,7.971720000000456,-4.50759631,-0.07344057343429451,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-10-11 02:30:00+00:00,6.656120000000446,6.643999999999809,go_long,0,6.648571428571022,192802.52,6.65,go_long,False,go_long,6.639,go_long,6.668193911890629,go_long,6.651643668506284,go_long,6.657,1,1,6.62
4022,ATOM/USDT:USDT,2023-08-01 02:15:00+00:00,first_buy,trailing_stop_loss,8.83,8.844,8.83176924603236,8.852351466760847,8.543,1,8.669,837167.64,0,False,8.821799999999877,8.84042857142822,8.846160000000484,-10.09652808,-0.16458856680674366,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-08-17 21:30:00+00:00,8.010320000000457,7.944999999999849,go_long,0,7.971285714285344,377407.05,7.878,go_long,False,go_long,7.879,go_long,8.002225664538932,go_long,7.981693319351276,go_long,7.915,1,1,7.86
4028,ATOM/USDT:USDT,2024-01-22 15:30:00+00:00,first_buy,trailing_stop_loss,9.253,9.262,9.336728703092104,9.38640923176667,9.176,1,9.239,472124.97,0,False,9.302799999999788,9.331285714285363,9.37436000000044,9.40387349,0.15315340726929713,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-05 19:45:00+00:00,12.596440000000493,12.567799999999771,go_long,0,12.617142857142452,1566105.67,12.471,go_long,False,go_long,12.119,go_long,12.601432464049394,go_long,12.559689796743859,go_long,12.486,0,1,11.922
